cartodb_id,the_geom,type,year,latitude,longitude
3407,0101000020E61000002191B6F127975EC0DA53724EECD94740,Medic,2016,47.702524,-122.361813
3408,0101000020E6100000184339D1AE965EC0AF601BF164D54740,Medic,2016,47.667143,-122.35442
3409,0101000020E610000034F279C553965EC0F661BD512BD04740,Medic,2016,47.626322,-122.348863
3410,0101000020E6100000977329AE2A965EC0D998D71187CE4740,Medic,2016,47.613497,-122.346355
3411,0101000020E6100000613255302A965EC0E7C3B30419CF4740,Medic,2016,47.617951,-122.346325
3412,0101000020E6100000E3FDB8FDF2955EC012A452EC68CE4740,Medic,2016,47.612577,-122.342956
3413,0101000020E6100000B6A2CD716E955EC07841446ADACD4740,Medic,2016,47.608228,-122.334866
3414,0101000020E6100000791F477364955EC0CFA10C5531CF4740,Medic,2016,47.618693,-122.334256
3415,0101000020E6100000C4B5DAC35E955EC02157EA5910DA4740,Medic,2016,47.703624,-122.333909
3416,0101000020E610000013D55B035B955EC0048D9944BDCE4740,Medic,2016,47.615151,-122.33368
3417,0101000020E6100000D1AE42CA4F955EC04C1938A0A5CF4740,Medic,2016,47.622242,-122.332995
3418,0101000020E6100000D1AE42CA4F955EC04C1938A0A5CF4740,Medic,2016,47.622242,-122.332995
3419,0101000020E6100000D2E28C614E955EC0C03FA54A94CD4740,Medic,2016,47.606088,-122.332909
3420,0101000020E6100000EAD0E97937955EC01825E82FF4CC4740,Medic,2016,47.601202,-122.331511
3421,0101000020E61000003FADA23F34955EC07A3881E9B4DA4740,Medic,2016,47.708646,-122.331314
3422,0101000020E6100000D5EDEC2B0F955EC0A1F831E6AECD4740,Medic,2016,47.6069,-122.329051
3423,0101000020E6100000D925AAB706955EC0417DCB9C2ECD4740,Medic,2016,47.602985,-122.328535
3424,0101000020E61000003F36C98FF8945EC0C5E2378595CC4740,Medic,2016,47.598313,-122.327671
3425,0101000020E6100000683EE76ED7945EC0740987DEE2D94740,Medic,2016,47.702236,-122.325649
3426,0101000020E6100000793E03EACD945EC073F1B73D41CC4740,Medic,2016,47.595741,-122.325068
3427,0101000020E6100000A27A6B60AB945EC069A9BC1DE1DA4740,Medic,2016,47.709995,-122.32296
3428,0101000020E61000003BC6151747945EC03C3080F0A1CE4740,Medic,2016,47.614317,-122.316839
3429,0101000020E610000021037976F9935EC00E66136058CA4740,Medic,2016,47.580822,-122.312101
3430,0101000020E610000021037976F9935EC00E66136058CA4740,Medic,2016,47.580822,-122.312101
3431,0101000020E6100000A4C4AEEDED935EC0AD8A709351CF4740,Medic,2016,47.619677,-122.311397
3432,0101000020E61000007DB08C0DDD935EC037177FDB13CC4740,Medic,2016,47.594356,-122.310367
3433,0101000020E61000005116BEBED6935EC0B5705985CDDA4740,Medic,2016,47.709397,-122.309982
3434,0101000020E61000005F24B4E55C935EC0A818E76F42CF4740,Medic,2016,47.619215,-122.302545
3435,0101000020E6100000D90759164C935EC0628731E9EFD54740,Medic,2016,47.671384,-122.301519
3436,0101000020E61000007A8B87F71C935EC0AC36FFAF3ACC4740,Medic,2016,47.595541,-122.298643
3437,0101000020E6100000F2237EC51A935EC0E27327D87FD54740,Medic,2016,47.667964,-122.298509
3438,0101000020E6100000965D30B8E6925EC05BEECC04C3D94740,Medic,2016,47.701264,-122.295332
3439,0101000020E6100000B77A4E7ADF925EC07EC85BAE7ECE4740,Medic,2016,47.613241,-122.29489
3440,0101000020E6100000AD3594DA8B925EC0473B6EF8DDCA4740,Medic,2016,47.584899,-122.289786
3441,0101000020E6100000ADBEBA2A50925EC0A1F31ABB44C74740,Medic,2016,47.556785,-122.286143
3442,0101000020E61000008C9E5BE84A925EC010035DFB02C24740,Medic,2016,47.515716,-122.285822
3443,0101000020E6100000FFE9060ABC915EC052EFA99CF6C84740,Medic,2016,47.570026,-122.277102
3444,0101000020E61000008E3D7B2E53915EC08E76DCF0BBC74740,Medic,2016,47.560423,-122.270702
3445,0101000020E610000076C58CF0F6905EC0072461DF4ED64740,Medic,2016,47.674282,-122.265072
3446,0101000020E61000000589EDEE019A5EC061342BDB87D64740,Medic,2016,47.676021,-122.406368
3447,0101000020E61000008E05854199995EC03CD862B7CFD64740,Medic,2016,47.678214,-122.399979
3448,0101000020E610000098FA795391995EC00E4DD9E907D54740,Medic,2016,47.664304,-122.399495
3449,0101000020E6100000A88B14CAC2985EC093C6681D55C74740,Medic,2016,47.557285,-122.386889
3450,0101000020E610000079E75086AA985EC0AA60545227D84740,Medic,2016,47.6887,-122.385408
3451,0101000020E61000009B1BD31396985EC0310A82C7B7C74740,Medic,2016,47.560296,-122.38416
3452,0101000020E610000010CD3CB9A6975EC0BB46CB811EC64740,Medic,2016,47.547806,-122.369551
3453,0101000020E61000002DAF5C6F9B975EC06138D73043D34740,Medic,2016,47.650488,-122.368862
3454,0101000020E61000009F7422C154975EC0070C923EADC24740,Medic,2016,47.520912,-122.364548
3455,0101000020E6100000C0B2D2A414975EC0C87A6AF5D5CF4740,Medic,2016,47.623717,-122.360635
3456,0101000020E6100000D00D4DD9E9965EC061FC34EECDCF4740,Medic,2016,47.623472,-122.358023
3457,0101000020E610000097546D37C1965EC0BF2CEDD45CDC4740,Medic,2016,47.721583,-122.355543
3458,0101000020E6100000AA27F38FBE965EC052280B5F5FD94740,Medic,2016,47.698223,-122.355381
3459,0101000020E61000009692E52494965EC0787B1002F2CF4740,Medic,2016,47.624573,-122.352792
3460,0101000020E6100000A48E8EAB91965EC094A46B26DFD84740,Medic,2016,47.69431,-122.352641
3461,0101000020E6100000A8A624EB70965EC0C5573B8A73C24740,Medic,2016,47.519151,-122.350642
3462,0101000020E6100000FD4CBD6E11965EC0E3A8DC442DDB4740,Medic,2016,47.712319,-122.344814
3463,0101000020E610000010069E7B0F965EC02C45F29540DA4740,Medic,2016,47.705096,-122.344695
3464,0101000020E61000002F87DD770C965EC08CF678211DD84740,Medic,2016,47.688389,-122.344511
3465,0101000020E610000042E90B21E7955EC0A950DD5CFCDB4740,Medic,2016,47.718639,-122.342232
3466,0101000020E610000051DCF126BF955EC07A008BFCFAD34740,Medic,2016,47.656097,-122.339792
3467,0101000020E61000003B00E2AE5E955EC0C231CB9E04DA4740,Medic,2016,47.703266,-122.333904
3468,0101000020E6100000D1AE42CA4F955EC04C1938A0A5CF4740,Medic,2016,47.622242,-122.332995
3469,0101000020E61000009088299144955EC0D7F9B7CB7ECD4740,Medic,2016,47.605432,-122.33231
3470,0101000020E61000003D0E83F92B955EC05C3B511212CD4740,Medic,2016,47.602114,-122.330809
3471,0101000020E610000095D4096822955EC0828C800A47CE4740,Medic,2016,47.611543,-122.330225
3472,0101000020E61000000FB8AE9811955EC0E0A128D027D04740,Medic,2016,47.626215,-122.329199
3473,0101000020E6100000F3E32F2DEA945EC0D86322A5D9CE4740,Medic,2016,47.616017,-122.326793
3474,0101000020E6100000E469F981AB945EC06589CE328BD44740,Medic,2016,47.660498,-122.322968
3475,0101000020E6100000B43A394371945EC0A5BC564277CD4740,Medic,2016,47.605202,-122.319413
3476,0101000020E610000091F3FE3F4E945EC0D06053E751CB4740,Medic,2016,47.588437,-122.317276
3477,0101000020E6100000221CB3EC49945EC0931804560ECB4740,Medic,2016,47.586375,-122.317012
3478,0101000020E610000088BB7A1519945EC0124BCADDE7CE4740,Medic,2016,47.616451,-122.314031
3479,0101000020E6100000505260014C935EC0BC581822A7D14740,Medic,2016,47.637913,-122.301514
3480,0101000020E6100000C310397D3D935EC032FFE89B34D54740,Medic,2016,47.665668,-122.300628
3481,0101000020E61000001C0B0A8332935EC0FA449E245DCD4740,Medic,2016,47.604405,-122.299958
3482,0101000020E6100000B8921D1B81925EC0ED0DBE3099CE4740,Medic,2016,47.61405,-122.28913
3483,0101000020E6100000C3D32B6519925EC07EC9C6832DC84740,Medic,2016,47.563889,-122.2828
3484,0101000020E61000006CE8667FA0915EC03509DE9046D94740,Medic,2016,47.697466,-122.275421
3485,0101000020E61000009FAF592E1B915EC00EDAAB8F87C44740,Medic,2016,47.535387,-122.267284
3486,0101000020E6100000FE8172DBBE905EC07BDD2230D6D74740,Medic,2016,47.686224,-122.261649
3487,0101000020E6100000E57ADB4C85905EC01B67D311C0C54740,Medic,2016,47.544924,-122.258136
3488,0101000020E6100000E014562AA8995EC00E83F92B64D44740,Medic,2016,47.659307,-122.400889
3489,0101000020E6100000A92F4B3B35995EC0F06DFAB31FC74740,Medic,2016,47.555655,-122.393874
3490,0101000020E6100000E4DA5031CE985EC0ADDA3521ADD74740,Medic,2016,47.684971,-122.387585
3491,0101000020E6100000D49D279EB3985EC0F92F1004C8D24740,Medic,2016,47.646729,-122.385963
3492,0101000020E61000003733FAD170985EC0750470B378C54740,Medic,2016,47.542746,-122.381886
3493,0101000020E6100000D71533C2DB965EC0925D6919A9C54740,Medic,2016,47.544223,-122.357163
3494,0101000020E610000098689082A7965EC014967840D9D44740,Medic,2016,47.66288,-122.353974
3495,0101000020E6100000471FF30181965EC0855B3E9292DC4740,Medic,2016,47.723223,-122.351624
3496,0101000020E6100000F564FED137965EC01D1CEC4D0CD14740,Medic,2016,47.633188,-122.347157
3497,0101000020E61000002F87DD770C965EC08CF678211DD84740,Medic,2016,47.688389,-122.344511
3498,0101000020E61000000BEF7211DF955EC01B0E4B033FDA4740,Medic,2016,47.705048,-122.34174
3499,0101000020E6100000F4DDAD2CD1955EC06211C30E63CE4740,Medic,2016,47.612398,-122.340892
3500,0101000020E6100000E4BA29E5B5955EC0704221020EC94740,Medic,2016,47.57074,-122.339227
3501,0101000020E6100000BF45274BAD955EC066A19DD32CCE4740,Medic,2016,47.610743,-122.338702
3502,0101000020E61000004BC8073D9B955EC06F641EF983CB4740,Medic,2016,47.589965,-122.3376
3503,0101000020E61000001BF33AE290955EC09E62D520CCDD4740,Medic,2016,47.732792,-122.336968
3504,0101000020E610000001F8A75489955EC0471E882CD2CE4740,Medic,2016,47.615789,-122.336507
3505,0101000020E610000025E82FF488955EC080F0A1444BCE4740,Medic,2016,47.611672,-122.336484
3506,0101000020E61000002D27A1F485955EC03D9E961FB8C24740,Medic,2016,47.521244,-122.336301
3507,0101000020E6100000EA92718C64955EC0CAC342AD69CE4740,Medic,2016,47.6126,-122.334262
3508,0101000020E6100000D1AE42CA4F955EC04C1938A0A5CF4740,Medic,2016,47.622242,-122.332995
3509,0101000020E6100000CD3CB9A640955EC051F701486DD64740,Medic,2016,47.67521,-122.332071
3510,0101000020E6100000361D01DC2C955EC09148DBF813CD4740,Medic,2016,47.602172,-122.330863
3511,0101000020E61000003D0E83F92B955EC05C3B511212CD4740,Medic,2016,47.602114,-122.330809
3512,0101000020E6100000A41B615111955EC0696E85B01ACF4740,Medic,2016,47.618002,-122.329182
3513,0101000020E6100000E36F7B82C4945EC094128255F5CE4740,Medic,2016,47.616862,-122.324494
3514,0101000020E6100000438F183DB7945EC0425E0F26C5D94740,Medic,2016,47.701329,-122.323684
3515,0101000020E6100000021077F52A945EC065C405A051DC4740,Medic,2016,47.721241,-122.315122
3516,0101000020E6100000E08442041C945EC0A46C91B41BD54740,Medic,2016,47.664908,-122.31421
3517,0101000020E61000000A4AD1CABD935EC0DFF94509FACB4740,Medic,2016,47.593568,-122.308459
3518,0101000020E610000069E1B20A9B935EC0F67AF7C77BCD4740,Medic,2016,47.60534,-122.306338
3519,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2016,47.584234,-122.299024
3520,0101000020E61000002541B8020A935EC0D906EE409DCE4740,Medic,2016,47.614174,-122.297486
3521,0101000020E61000000518963FDF925EC01A506F46CDD54740,Medic,2016,47.670327,-122.294876
3522,0101000020E610000086AFAF75A9925EC003232F6B62CD4740,Medic,2016,47.604566,-122.291593
3523,0101000020E610000021904B1C79915EC0952710768AD94740,Medic,2016,47.699538,-122.273017
3524,0101000020E6100000E69315C3D5905EC040DCD5ABC8C04740,Medic,2016,47.506124,-122.263047
3525,0101000020E61000004A0C022B87945EC05DDC460378CD4740,Medic,2016,47.605225,-122.32075
3526,0101000020E61000007CB94F8E02945EC00A849D62D5DC4740,Medic,2016,47.725262,-122.312656
3527,0101000020E61000008997A77345985EC0CFF8BEB854C94740,Medic,2016,47.572898,-122.379239
3528,0101000020E61000004B77D7D9909B5EC0404B57B08DD44740,Medic,2017,47.660574,-122.430716
3529,0101000020E6100000666B7D91D09A5EC0401361C3D3C94740,Medic,2017,47.576775,-122.41898
3530,0101000020E6100000B6D8EDB3CA9A5EC04568041BD7C94740,Medic,2017,47.576877,-122.418622
3531,0101000020E610000076E09C11A59A5EC01B9C887E6DC94740,Fire,2017,47.573654,-122.416325
3532,0101000020E6100000D7506A2FA29A5EC07767EDB60BD34740,Medic,2017,47.648795,-122.416149
3533,0101000020E6100000A10F96B1A19A5EC092B06F2711D34740,Fire,2017,47.648961,-122.416119
3534,0101000020E610000004E5B67D8F9A5EC014E8137992D24740,Fire,2017,47.645095,-122.415008
3535,0101000020E61000004DF38E53749A5EC019AE0E80B8C94740,Medic,2017,47.575943,-122.41335
3536,0101000020E6100000D253E410719A5EC08BDD3EABCCD24740,Fire,2017,47.646871,-122.413151
3537,0101000020E6100000D63A71395E9A5EC0FDBFEAC891D24740,Fire,2017,47.645074,-122.412001
3538,0101000020E61000002C62D8614C9A5EC09CC0745AB7C94740,Medic,2017,47.575908,-122.410912
3539,0101000020E61000005E82531F489A5EC015C616821CCA4740,Medic,2017,47.578995,-122.410652
3540,0101000020E6100000317DAF21389A5EC0E3FDB8FDF2C94740,Medic,2017,47.577728,-122.409676
3541,0101000020E6100000FB3BDBA3379A5EC03716140665D24740,Medic,2017,47.643708,-122.409646
3542,0101000020E61000006DC9AA08379A5EC08B355CE49ED24740,Fire,2017,47.645474,-122.409609
3543,0101000020E61000001AA37554359A5EC04B04AA7F10C94740,Medic,2017,47.570816,-122.409505
3544,0101000020E61000003FC7478B339A5EC0C72FBC92E4C94740,Medic,2017,47.577288,-122.409396
3545,0101000020E610000087A757CA329A5EC0F9484A7A18CA4740,Medic,2017,47.578872,-122.40935
3546,0101000020E61000001074B4AA259A5EC076FA415DA4C84740,Medic,2017,47.567516,-122.408549
3547,0101000020E6100000A034D428249A5EC0C39D0B23BDC84740,Medic,2017,47.568272,-122.408457
3548,0101000020E61000009B9141EE229A5EC071546EA296D24740,Medic,2017,47.645222,-122.408382
3549,0101000020E61000006EC328081E9A5EC04B9352D0EDC94740,Medic,2017,47.57757,-122.408083
3550,0101000020E610000051DEC7D11C9A5EC0E0DBF4673FCA4740,Medic,2017,47.58006,-122.408009
3551,0101000020E61000008FC6A17E179A5EC067F0F78BD9D24740,Medic,2017,47.647264,-122.407684
3552,0101000020E610000038143E5B079A5EC0D52478431AC94740,Medic,2017,47.571114,-122.406699
3553,0101000020E61000000589EDEE019A5EC061342BDB87D64740,Medic,2017,47.676021,-122.406368
3554,0101000020E61000000CAEB9A3FF995EC02C0C91D3D7C94740,Medic,2017,47.576899,-122.406228
3555,0101000020E6100000755AB741ED995EC0392BA226FAD64740,Medic,2017,47.679509,-122.405106
3556,0101000020E6100000785E2A36E6995EC0095053CBD6D24740,Medic,2017,47.64718,-122.404676
3557,0101000020E610000032CC09DAE4995EC0B438639813D24740,Medic,2017,47.641223,-122.404593
3558,0101000020E6100000A06CCA15DE995EC0827170E998D14740,Medic,2017,47.637479,-122.40418
3559,0101000020E6100000F25B74B2D4995EC0E012807F4AD34740,Medic,2017,47.650711,-122.403607
3560,0101000020E610000005E10A28D4995EC0AD8905BEA2C94740,Medic,2017,47.575279,-122.403574
3561,0101000020E61000007097FDBAD3995EC030D5CC5A0AD64740,Medic,2017,47.672191,-122.403548
3562,0101000020E61000002F8B89CDC7995EC03622180797D44740,Medic,2017,47.660859,-122.40282
3563,0101000020E61000006ABDDF68C7995EC00400C79E3DC94740,Medic,2017,47.572193,-122.402796
3564,0101000020E61000002B84D558C2995EC0E222F77475D14740,Fire,2017,47.636397,-122.402487
3565,0101000020E6100000622D3E05C0995EC0A5DDE8633ED44740,Medic,2017,47.658154,-122.402345
3566,0101000020E610000098A25C1ABF995EC0BF0CC68844D34740,Medic,2017,47.650529,-122.402289
3567,0101000020E6100000E63FA4DFBE995EC01155F833BCD34740,Fire,2017,47.654181,-122.402275
3568,0101000020E6100000FE8172DBBE995EC0D673D2FBC6D34740,Fire,2017,47.65451,-122.402274
3569,0101000020E61000005BD1E638B7995EC01497E31588CA4740,Medic,2017,47.582278,-122.401808
3570,0101000020E610000085984BAAB6995EC0E486DF4DB7C84740,Medic,2017,47.568094,-122.401774
3571,0101000020E610000085984BAAB6995EC0E486DF4DB7C84740,Medic,2017,47.568094,-122.401774
3572,0101000020E610000051BF0B5BB3995EC0145E82531FCA4740,Fire,2017,47.579081,-122.401572
3573,0101000020E6100000DFE00B93A9995EC0F81A82E332D24740,Fire,2017,47.642178,-122.400975
3574,0101000020E6100000DFE00B93A9995EC0F81A82E332D24740,Fire,2017,47.642178,-122.400975
3575,0101000020E6100000E014562AA8995EC00E83F92B64D44740,Medic,2017,47.659307,-122.400889
3576,0101000020E61000001E17D522A2995EC05019FF3EE3D64740,Medic,2017,47.67881,-122.400521
3577,0101000020E61000001C78B5DC99995EC04F3BFC3559D14740,Fire,2017,47.635535,-122.400016
3578,0101000020E61000001C78B5DC99995EC04F3BFC3559D14740,Fire,2017,47.635535,-122.400016
3579,0101000020E61000001C78B5DC99995EC04F3BFC3559D14740,Fire,2017,47.635535,-122.400016
3580,0101000020E61000008E05854199995EC03CD862B7CFD64740,Medic,2017,47.678214,-122.399979
3581,0101000020E6100000F0DDE68D93995EC0C576F700DDD14740,Medic,2017,47.639557,-122.399631
3582,0101000020E6100000DE72F56393995EC0FE2955A2ECD14740,Medic,2017,47.640034,-122.399621
3583,0101000020E61000008C4CC0AF91995EC05B44149337D44740,Fire,2017,47.657946,-122.399517
3584,0101000020E6100000A48E8EAB91995EC0401878EE3DD44740,Fire,2017,47.65814,-122.399516
3585,0101000020E610000098FA795391995EC00E4DD9E907D54740,Medic,2017,47.664304,-122.399495
3586,0101000020E6100000726BD26D89995EC0704221020ED54740,Medic,2017,47.66449,-122.399013
3587,0101000020E6100000624ED02687995EC06118B0E42AC84740,Fire,2017,47.563809,-122.398874
3588,0101000020E61000007AC4E8B985995EC019AA622AFDC84740,Medic,2017,47.570226,-122.398787
3589,0101000020E6100000E0D7481284995EC0651C23D923D64740,Medic,2017,47.672969,-122.398686
3590,0101000020E6100000DC9C4A0680995EC0A54A94BDA5D44740,Fire,2017,47.661308,-122.398439
3591,0101000020E61000001FDAC70A7E995EC00DA9A27895D54740,Medic,2017,47.668624,-122.398318
3592,0101000020E61000001FDAC70A7E995EC00DA9A27895D54740,Medic,2017,47.668624,-122.398318
3593,0101000020E61000001FDAC70A7E995EC00DA9A27895D54740,Medic,2017,47.668624,-122.398318
3594,0101000020E6100000D847A7AE7C995EC07D3F355EBAD34740,Medic,2017,47.654125,-122.398235
3595,0101000020E61000009758198D7C995EC0715985CD00CB4740,Medic,2017,47.585962,-122.398227
3596,0101000020E610000064CDC82077995EC0B43A394371D14740,Medic,2017,47.636269,-122.397896
3597,0101000020E61000004AD235936F995EC012859675FFC84740,Medic,2017,47.570296,-122.397435
3598,0101000020E6100000C26A2C616D995EC0A3CC069964D84740,Medic,2017,47.69057,-122.397301
3599,0101000020E6100000E353008C67995EC055F65D11FCD34740,Medic,2017,47.65613,-122.396945
3600,0101000020E61000008A22A46E67995EC05F7F129F3BD94740,Medic,2017,47.697132,-122.396938
3601,0101000020E61000008A22A46E67995EC05F7F129F3BD94740,Medic,2017,47.697132,-122.396938
3602,0101000020E6100000AB3FC23060995EC03A9160AA99C74740,Medic,2017,47.559377,-122.396496
3603,0101000020E61000002E3883BF5F995EC0D4298F6E84D94740,Medic,2017,47.699354,-122.396469
3604,0101000020E6100000199293895B995EC08AE5965643C64740,Medic,2017,47.54893,-122.396212
3605,0101000020E6100000F6EFFACC59995EC0B91CAF40F4C84740,Fire,2017,47.569954,-122.396106
3606,0101000020E61000007593180456995EC0261DE56036D14740,Medic,2017,47.634472,-122.395875
3607,0101000020E61000000B45BA9F53995EC0210725CCB4D74740,Medic,2017,47.685205,-122.395729
3608,0101000020E6100000EE79FEB451995EC01CF0F96184D24740,Medic,2017,47.644665,-122.395612
3609,0101000020E610000062BD512B4C995EC08BA6B393C1C54740,Medic,2017,47.54497,-122.395274
3610,0101000020E61000009F573CF548995EC0978BF84ECCC44740,Medic,2017,47.537485,-122.395078
3611,0101000020E6100000B378B13044995EC0C5C8923996D54740,Medic,2017,47.668647,-122.394787
3612,0101000020E6100000670FB40243995EC094331477BCC14740,Fire,2017,47.513564,-122.394715
3613,0101000020E610000047718E3A3A995EC00A68226C78C24740,Fire,2017,47.5193,-122.394179
3614,0101000020E610000047718E3A3A995EC00A68226C78C24740,Fire,2017,47.5193,-122.394179
3615,0101000020E610000083A3E4D539995EC03B8908FF22CA4740,Fire,2017,47.579193,-122.394155
3616,0101000020E610000060CD018239995EC0E813799274CB4740,Fire,2017,47.589495,-122.394135
3617,0101000020E6100000A92F4B3B35995EC0F06DFAB31FC74740,Medic,2017,47.555655,-122.393874
3618,0101000020E6100000B2BCAB1E30995EC09E25C808A8C24740,Medic,2017,47.520753,-122.393562
3619,0101000020E61000004149810530995EC00454388254D64740,Fire,2017,47.674454,-122.393556
3620,0101000020E6100000067FBF982D995EC0B7EC10FFB0D54740,Medic,2017,47.669464,-122.393408
3621,0101000020E6100000067FBF982D995EC0B7EC10FFB0D54740,Medic,2017,47.669464,-122.393408
3622,0101000020E6100000BA2F67B62B995EC0B000A60C1CD44740,Medic,2017,47.657106,-122.393293
3623,0101000020E6100000E0D5726726995EC000A8E2C62DD24740,Medic,2017,47.642022,-122.392969
3624,0101000020E61000001C08C90226995EC0AD1397E315D44740,Medic,2017,47.656918,-122.392945
3625,0101000020E6100000C9C7EE0225995EC0A18499B67FD34740,Medic,2017,47.652335,-122.392884
3626,0101000020E6100000357EE19524995EC048A7AE7C96D54740,Medic,2017,47.668655,-122.392858
3627,0101000020E6100000596E693524995EC09D12109370D54740,Medic,2017,47.667498,-122.392835
3628,0101000020E6100000A0FD481119995EC04754A86E2EC84740,Medic,2017,47.563917,-122.392155
3629,0101000020E61000008FC6A17E17995EC03ECF9F36AAC94740,Medic,2017,47.575507,-122.392059
3630,0101000020E6100000A165DD3F16995EC00E83F92B64CA4740,Medic,2017,47.581182,-122.391983
3631,0101000020E61000003831242713995EC00951BEA085C24740,Medic,2017,47.519703,-122.391794
3632,0101000020E610000051C1E10511995EC08997A77345CB4740,Medic,2017,47.588057,-122.391664
3633,0101000020E61000009E4143FF04995EC0D5B48B69A6C14740,Medic,2017,47.512891,-122.39093
3634,0101000020E610000033A5F5B704995EC0BC5AEECC04C54740,Medic,2017,47.539209,-122.390913
3635,0101000020E61000003AB01C2103995EC0A7EB89AE0BC54740,Fire,2017,47.539419,-122.390816
3636,0101000020E61000003AB01C2103995EC0A7EB89AE0BC54740,Medic,2017,47.539419,-122.390816
3637,0101000020E61000003AB01C2103995EC0A7EB89AE0BC54740,Medic,2017,47.539419,-122.390816
3638,0101000020E61000003AB01C2103995EC0A7EB89AE0BC54740,Medic,2017,47.539419,-122.390816
3639,0101000020E6100000AB3DEC8502995EC0A3E8818FC1C84740,Medic,2017,47.568407,-122.390779
3640,0101000020E6100000AB3DEC8502995EC0A3E8818FC1C84740,Medic,2017,47.568407,-122.390779
3641,0101000020E6100000A0A9D72D02995EC0EA9788B7CED14740,Medic,2017,47.639121,-122.390758
3642,0101000020E6100000A6B4FE9600995EC03196E99788D14740,Medic,2017,47.636981,-122.390661
3643,0101000020E6100000A96A82A8FB985EC0CB11329067D14740,Medic,2017,47.635973,-122.39036
3644,0101000020E6100000323A2009FB985EC0C991CEC0C8D54740,Medic,2017,47.670189,-122.390322
3645,0101000020E6100000EBA7FFACF9985EC04776A565A4C24740,Medic,2017,47.520642,-122.390239
3646,0101000020E6100000156F641EF9985EC038A0A52BD8C24740,Medic,2017,47.522222,-122.390205
3647,0101000020E6100000B950F9D7F2985EC0EA5A7B9FAAC64740,Medic,2017,47.552082,-122.389822
3648,0101000020E6100000FE2955A2EC985EC0F1B913ECBFC84740,Fire,2017,47.568357,-122.389443
3649,0101000020E6100000B8B1D991EA985EC061C3D32B65D34740,Medic,2017,47.651525,-122.389317
3650,0101000020E6100000AEB9A3FFE5985EC07A522635B4C54740,Medic,2017,47.544562,-122.389038
3651,0101000020E610000085268925E5985EC090D78349F1D14740,Medic,2017,47.640176,-122.388986
3652,0101000020E61000007BFA08FCE1985EC0CE1B278579D34740,Fire,2017,47.652146,-122.388793
3653,0101000020E6100000BD378600E0985EC0CFBEF2203DC74740,Medic,2017,47.556553,-122.388672
3654,0101000020E6100000D6C743DFDD985EC0AE6186C613C54740,Medic,2017,47.539666,-122.388542
3655,0101000020E6100000D9B11188D7985EC0289A07B0C8D54740,Medic,2017,47.670187,-122.388155
3656,0101000020E610000021787C7BD7985EC08E76DCF0BBC74740,Medic,2017,47.560423,-122.388152
3657,0101000020E6100000B6DB2E34D7985EC085B69C4B71D14740,Medic,2017,47.63627,-122.388135
3658,0101000020E610000015E46723D7985EC07C45B75ED3C74740,Fire,2017,47.561138,-122.388131
3659,0101000020E610000039D4EFC2D6985EC098DD938785C84740,Medic,2017,47.566575,-122.388108
3660,0101000020E6100000C860C5A9D6985EC0D13DEB1A2DC94740,Medic,2017,47.571689,-122.388102
3661,0101000020E6100000B7291E17D5985EC0D61EF64201C34740,Medic,2017,47.523476,-122.388006
3662,0101000020E6100000B7291E17D5985EC0D61EF64201C34740,Medic,2017,47.523476,-122.388006
3663,0101000020E610000028D192C7D3985EC0304B3B3597D54740,Fire,2017,47.668677,-122.387926
3664,0101000020E610000053CC41D0D1985EC07B2E5393E0D54740,Medic,2017,47.670916,-122.387806
3665,0101000020E61000008A8F4FC8CE985EC0D097DEFE5CD24740,Medic,2017,47.643463,-122.387621
3666,0101000020E6100000B456B439CE985EC0FC523F6F2AD64740,Medic,2017,47.67317,-122.387587
3667,0101000020E6100000E4DA5031CE985EC0ADDA3521ADD74740,Medic,2017,47.684971,-122.387585
3668,0101000020E6100000C0046EDDCD985EC0064A0A2C80D74740,Medic,2017,47.683599,-122.387565
3669,0101000020E6100000C0046EDDCD985EC0064A0A2C80D74740,Medic,2017,47.683599,-122.387565
3670,0101000020E6100000C0046EDDCD985EC0064A0A2C80D74740,Medic,2017,47.683599,-122.387565
3671,0101000020E6100000E4F4F57CCD985EC09C887E6DFDD64740,Medic,2017,47.679609,-122.387542
3672,0101000020E610000008E57D1CCD985EC0FEB7921D1BC54740,Fire,2017,47.53989,-122.387519
3673,0101000020E61000008063CF9ECB985EC017BCE82B48D34740,Medic,2017,47.65064,-122.387428
3674,0101000020E61000006364C91CCB985EC0A33B889D29CC4740,Medic,2017,47.59502,-122.387397
3675,0101000020E610000005C4245CC8985EC018E945ED7EC14740,Medic,2017,47.511686,-122.387229
3676,0101000020E610000005C4245CC8985EC018E945ED7EC14740,Medic,2017,47.511686,-122.387229
3677,0101000020E6100000E1ED4108C8985EC0D107CBD8D0C54740,Medic,2017,47.545436,-122.387209
3678,0101000020E6100000E1ED4108C8985EC0D107CBD8D0C54740,Medic,2017,47.545436,-122.387209
3679,0101000020E6100000E1ED4108C8985EC0D107CBD8D0C54740,Medic,2017,47.545436,-122.387209
3680,0101000020E6100000E1ED4108C8985EC0D107CBD8D0C54740,Medic,2017,47.545436,-122.387209
3681,0101000020E6100000E1ED4108C8985EC0D107CBD8D0C54740,Medic,2017,47.545436,-122.387209
3682,0101000020E61000001749BBD1C7985EC07022FAB5F5C54740,Fire,2017,47.546561,-122.387196
3683,0101000020E6100000BE175FB4C7985EC0BC202235EDCA4740,Medic,2017,47.585364,-122.387189
